,neuron ID,t,yvals,fname_root,turn label,tracestate,deriv
1626,OLQV,6,0.2993939853041436,20220308-09-52-31,ventral,4.0,-2.4685681867635716
1627,OLQV,7,0.2438322182966248,20220308-09-52-31,ventral,4.0,-2.359411465204456
1628,OLQV,8,0.2238111024049184,20220308-09-52-31,ventral,4.0,-2.2999327111362065
1629,OLQV,9,0.2358078338153132,20220308-09-52-31,ventral,4.0,-1.796936582577277
1630,OLQV,10,0.2453155560864177,20220308-09-52-31,ventral,4.0,-0.5615353074967888
1631,OLQV,11,0.2357941732879303,20220308-09-52-31,ventral,4.0,2.557578116438572
1632,OLQV,12,0.2809123432004468,20220308-09-52-31,ventral,4.0,2.4314332387873026
1633,OLQV,13,0.2542515620755229,20220308-09-52-31,ventral,3.0,-0.05431463872269543
1634,OLQV,14,0.2457873074478709,20220308-09-52-31,ventral,3.0,-0.12520184863673037
1635,OLQV,15,0.2472565053501945,20220308-09-52-31,ventral,3.0,-1.0382585695927793
1636,OLQV,16,0.2671727354799879,20220308-09-52-31,ventral,3.0,-1.1348995520099385
1637,OLQV,17,0.2428173323034517,20220308-09-52-31,ventral,3.0,-3.485111540663489
1638,OLQV,18,0.2717942515006274,20220308-09-52-31,ventral,3.0,-4.746154254814817
1639,OLQV,19,0.2603942571672893,20220308-09-52-31,ventral,3.0,-4.758371518294949
1640,OLQD,0,0.6150966587240833,20220308-09-52-31,ventral,4.0,-13.091066336437985
1641,OLQD,-1,0.5428832432432432,20220308-09-52-31,ventral,3.0,20.735216434636435
1642,OLQD,-2,0.5074113287453679,20220308-09-52-31,ventral,3.0,28.43942446781904
1643,OLQD,-3,0.5175779772901609,20220308-09-52-31,ventral,3.0,28.43780048206635
1644,OLQD,-4,0.4620188816267248,20220308-09-52-31,ventral,3.0,19.842223714186915
1645,OLQD,-5,0.4358180477863058,20220308-09-52-31,ventral,3.0,15.897989008380783
1646,OLQD,-6,0.4691358024691357,20220308-09-52-31,ventral,3.0,11.136824481197433
1647,OLQD,-7,0.4734424733577395,20220308-09-52-31,ventral,3.0,9.700212390015853
1648,OLQD,-8,0.4279534994789857,20220308-09-52-31,ventral,3.0,9.000556196238612
1649,OLQD,-9,0.4347144333751181,20220308-09-52-31,ventral,3.0,8.205091350181682
1650,OLQD,-10,0.4116077589511616,20220308-09-52-31,ventral,3.0,8.12943505158594
1651,OLQD,-11,0.38415045053944,20220308-09-52-31,ventral,3.0,7.184538345990856
1652,OLQD,-12,0.3559769230769231,20220308-09-52-31,ventral,3.0,7.155521797927052
